组件名称,组件类型,父组件,导入的API函数,URL,说明
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxszxltj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"/xgxt/xljkxlzxlxtj","路由组件","","","",""
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","findXlzxtj","/xljk/v3/xgXljkXlzxjg/findXlzxtj","findXlzxtj"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","removeFormData","/business/v3/data/template/removeFormData","保存表单数据@param {} paramsexport function saveFormData(params) {return request({url: DATA_URL() + '/data/template/saveFormData/vo',method: 'post',isLoading: true,data: params})}删除表单数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","startFlowFromList","/business/v3/bpm/instance/startFlowFromList","启动流程-选择人员或路径@param {} paramsexport function startOutgoing(params) {return request({url: BPMN_URL() + '/bpm/instance/startOutgoing',method: 'post',isLoading: true,data: params})}启动自定义流程按钮【列表】@param {} "
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getByDefKey","/business/v3/bpm/definition/getByDefKey","获取数据@param {} paramsexport function get(params) {return request({url: BPMN_URL() + '/bpm/definition/get',method: 'get',params: params})}通过流程定义Key获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","get","/platform/v3/employee/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","get","/platform/v3/org/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","get","/platform/v3/position/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","get","/platform/v3/role/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxlzxlxtj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"/xgxt/xljkxyxlzxtj","路由组件","","","",""
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","findXlzxtj","/xljk/v3/xgXljkXlzxjg/findXlzxtj","findXlzxtj"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","removeFormData","/business/v3/data/template/removeFormData","保存表单数据@param {} paramsexport function saveFormData(params) {return request({url: DATA_URL() + '/data/template/saveFormData/vo',method: 'post',isLoading: true,data: params})}删除表单数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","startFlowFromList","/business/v3/bpm/instance/startFlowFromList","启动流程-选择人员或路径@param {} paramsexport function startOutgoing(params) {return request({url: BPMN_URL() + '/bpm/instance/startOutgoing',method: 'post',isLoading: true,data: params})}启动自定义流程按钮【列表】@param {} "
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getByDefKey","/business/v3/bpm/definition/getByDefKey","获取数据@param {} paramsexport function get(params) {return request({url: BPMN_URL() + '/bpm/definition/get',method: 'get',params: params})}通过流程定义Key获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","get","/platform/v3/employee/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","get","/platform/v3/org/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","get","/platform/v3/position/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","get","/platform/v3/role/get","获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/modules/xljk/xlzx/xlzxtj.vue","Vue组件","/xgxt/xljkxyxlzxtj","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"/xgxt/zsfwhome","路由组件","","bmxqPcsz","/zsfw/v3/xgZsfwXzPcsz/bmxq/params","bmxqPcsz"
"/xgxt/zsfwxsbm","路由组件","","xsbmXzXsgl","/zsfw/v3/xgZsfwXzXsgl/xsbm","xsbmXzXsgl"
"/xgxt/zsfwxsbm","路由组件","","bmxqPcsz","/zsfw/v3/xgZsfwXzPcsz/bmxq/params","bmxqPcsz"
"/xgxt/zsfwxsbm","路由组件","","findYxDicByPc","/zsfw/v3/xgZsfwXzZsjh/findYxDicByPc/params","findYxDicByPc"
"/xgxt/zsfwxsbm","路由组件","","findZyDicByYxPc","/zsfw/v3/xgZsfwXzZsjh/findZyDicByYxPc/params/params2","findZyDicByYxPc"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwxsbm","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/zsfwdetail","路由组件","","bmxqPcsz","/zsfw/v3/xgZsfwXzPcsz/bmxq/params","bmxqPcsz"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/zsfwdetail","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/zsfwpclist","路由组件","","enableXzpc","/zsfw/v3/xgZsfwXzPcsz/enableXzpc","enableXzpc"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","get","/platform/v3/employee/get","获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","get","/platform/v3/org/get","获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","get","/platform/v3/position/get","获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","get","/platform/v3/role/get","获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"business/platform/data/data-template/template.vue","Vue组件","/xgxt/zsfwpclist","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"/xgxt/FillQuestion","路由组件","","queryWjtmByDcdxid","/wjdc/v3/xgWjdcWjtm/queryWjtmByDcdxid","queryWjtmByDcdxid"
"/xgxt/FillQuestion","路由组件","","queryDcwj","/wjdc/v3/xgWjdcDcwj/query","queryDcwj"
"/xgxt/FillQuestion","路由组件","","batchSaveTxjg","/wjdc/v3/xgWjdcWjtmtxjg/batchSaveTxjg","batchSaveTxjg"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/FillQuestion","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/wjdcdetail","路由组件","","queryTxjgByDcdxid","/wjdc/v3/xgWjdcWjtmtxjg/queryTxjgByDcdxid","queryTxjgByDcdxid"
"/xgxt/wjdcdetail","路由组件","","queryStudentInfoByAccount","/jczy/v3/xgJczyXs0101/queryStudentInfoByAccount","自动获取学生id和基本信息@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/wjdcdetail","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"/xgxt/rwtjlb","路由组件","","drwtjByday","/xssw/v3/kqdk/rwTj/drwtjByday","drwtjByday"
"views/modules/kqdk/teacher/task-statistics/components/dcqkList.vue","Vue组件","/xgxt/rwtjlb","drwtjQkTop","/xssw/v3/kqdk/rwTj/drwtjQkTop","drwtjQkTop"
"views/modules/kqdk/teacher/task-statistics/components/dccdList.vue","Vue组件","/xgxt/rwtjlb","drwtjCdTop","/xssw/v3/kqdk/rwTj/drwtjCdTop","drwtjCdTop"
"/xgxt/dqrwlb","路由组件","","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"/xgxt/dqrwlb","路由组件","","getCurrentClass","/xssw/v3/kqdk/rwYhdk/countDkBj","getCurrentClass"
"/xgxt/dqrwlb","路由组件","","cleanException","/xssw/v3/kqdk/rwYhdk/clyc","cleanException"
"/xgxt/dqrwlb","路由组件","","drwtjByday","/xssw/v3/kqdk/rwTj/drwtjByday","drwtjByday"
"/xgxt/dkxq","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/qktjlb","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/qktjlb","路由组件","","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"/xgxt/qktjlb","路由组件","","cleanException","/xssw/v3/kqdk/rwYhdk/clyc","cleanException"
"/xgxt/cdtjlb","路由组件","","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/cdtjlb","路由组件","","getCurrentStudent","/xssw/v3/kqdk/rwYhdk/queryDkXs","getCurrentStudent"
"/xgxt/cdtjlb","路由组件","","cleanException","/xssw/v3/kqdk/rwYhdk/clyc","cleanException"
"/xgxt/kqdk-student","路由组件","","","",""
"views/modules/kqdk/student/DkHistory/index.vue","Vue组件","/xgxt/kqdk-student","dkydhz","/xssw/v3/kqdk/rwYhdk/yhydhz","dkydhz"
"views/modules/kqdk/student/DkHistory/index.vue","Vue组件","/xgxt/kqdk-student","getCalendarStatus","/xssw/v3/kqdk/rwYhdk/getStatusOfDays","getCalendarStatus"
"views/modules/kqdk/student/DkHistory/index.vue","Vue组件","/xgxt/kqdk-student","getDkrwList","/xssw/v3/kqdk/rwYhdk/findRwList","getDkrwList"
"views/modules/kqdk/student/DKTodayTasks/index.vue","Vue组件","/xgxt/kqdk-student","getDkrwList","/xssw/v3/kqdk/rwYhdk/findRwList","getDkrwList"
